"Subject","DataType","Stage","List","Item","Restrictor","Condition","Simple","Pronoun","Quant","Binding","Control","Modal","Adverb","Unacc","Pass","Construction","Value","Where","Order","Zscore","Age","Education","Gender","Postcode"
"27","scale1","experiment","B",11,0,"modal",0,0,0,0,0,1,0,0,0,"middle",6,0,9,0.598432919739923,"50-69","BA","Male","PR9"
"27","scale1","experiment","B",12,0,"modal",0,0,0,0,0,1,0,0,0,"negation",5,1,17,0.0586698940921493,"50-69","BA","Male","PR9"
"27","scale1","experiment","B",12,1,"modal",0,0,0,0,0,1,0,0,0,"negation",4,0,44,-0.481093131555624,"50-69","BA","Male","PR9"
"27","scale1","experiment","B",13,0,"modal",0,0,0,0,0,1,0,0,0,"question",3,0,35,-1.0208561572034,"50-69","BA","Male","PR9"
"27","scale1","experiment","B",13,1,"modal",0,0,0,0,0,1,0,0,0,"question",5,1,43,0.0586698940921493,"50-69","BA","Male","PR9"
"27","scale1","experiment","B",14,1,"psych",1,0,0,0,0,0,0,0,0,"hates",6,0,21,0.598432919739923,"50-69","BA","Male","PR9"
"27","scale1","experiment","B",14,0,"psych",1,0,0,0,0,0,0,0,0,"hates",2,1,39,-1.56061918285117,"50-69","BA","Male","PR9"
"27","scale1","experiment","B",15,1,"adverb",0,0,0,0,0,0,1,0,0,"deliberately",6,1,11,0.598432919739923,"50-69","BA","Male","PR9"
"27","scale1","experiment","B",15,0,"adverb",0,0,0,0,0,0,1,0,0,"deliberately",7,0,40,1.1381959453877,"50-69","BA","Male","PR9"
"27","scale1","experiment","B",16,1,"adverb",0,0,0,0,0,0,1,0,0,"shoeless",6,0,2,0.598432919739923,"50-69","BA","Male","PR9"
"27","scale1","experiment","B",16,0,"adverb",0,0,0,0,0,0,1,0,0,"shoeless",6,1,10,0.598432919739923,"50-69","BA","Male","PR9"
"27","scale1","experiment","B",17,0,"adverb",0,0,0,0,0,0,1,0,0,"using",5,0,15,0.0586698940921493,"50-69","BA","Male","PR9"
"27","scale1","experiment","B",17,1,"adverb",0,0,0,0,0,0,1,0,0,"using",6,1,25,0.598432919739923,"50-69","BA","Male","PR9"
"27","scale1","experiment","B",18,1,"unacc",0,0,0,0,0,0,0,1,0,"motion",6,0,4,0.598432919739923,"50-69","BA","Male","PR9"
"27","scale1","experiment","B",18,0,"unacc",0,0,0,0,0,0,0,1,0,"motion",7,1,13,1.1381959453877,"50-69","BA","Male","PR9"
"27","scale1","experiment","B",19,0,"unacc",0,0,0,0,0,0,0,1,0,"cos",6,0,31,0.598432919739923,"50-69","BA","Male","PR9"
"27","scale1","experiment","B",19,1,"unacc",0,0,0,0,0,0,0,1,0,"cos",6,1,46,0.598432919739923,"50-69","BA","Male","PR9"
"27","scale1","experiment","B",20,1,"pass",0,0,0,0,0,0,0,0,1,"passive",6,0,20,0.598432919739923,"50-69","BA","Male","PR9"
"27","scale1","experiment","B",20,0,"pass",0,0,0,0,0,0,0,0,1,"passive",2,1,27,-1.56061918285117,"50-69","BA","Male","PR9"
"27","scale1","experiment","B",21,1,"gold-good",0,0,0,0,0,0,0,0,0,"gold-good-everywhere",5,1,32,0.0586698940921493,"50-69","BA","Male","PR9"
"27","scale1","experiment","B",22,0,"gold-good",0,0,0,0,0,0,0,0,0,"gold-good-everywhere",7,1,22,1.1381959453877,"50-69","BA","Male","PR9"
"27","scale1","experiment","B",23,1,"gold-good",0,0,0,0,0,0,0,0,0,"gold-good-nowhere",6,1,45,0.598432919739923,"50-69","BA","Male","PR9"
"27","scale1","experiment","B",24,1,"gold-bad",0,0,0,0,0,0,0,0,0,"gold-bad-everywhere",1,1,41,-2.10038220849894,"50-69","BA","Male","PR9"
"27","scale1","experiment","B",25,0,"gold-bad",0,0,0,0,0,0,0,0,0,"gold-bad-everywhere",2,1,36,-1.56061918285117,"50-69","BA","Male","PR9"
"27","scale1","experiment","B",26,0,"gold-bad",0,0,0,0,0,0,0,0,0,"gold-bad-nowhere",2,1,16,-1.56061918285117,"50-69","BA","Male","PR9"
"28","scale1","experiment","A",1,0,"simple",1,0,0,0,0,0,0,0,0,"eats",2,1,14,-0.983370713547896,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",1,1,"simple",1,0,0,0,0,0,0,0,0,"eats",5,0,43,0.576458694148766,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",2,0,"antecedent",0,1,0,0,0,0,0,0,0,"antecedent",6,0,21,1.09640183004765,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",2,1,"antecedent",0,1,0,0,0,0,0,0,0,"antecedent",3,1,28,-0.463427577649008,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",3,1,"anywhere",0,0,1,0,0,0,0,0,0,"anywhere",7,0,30,1.61634496594654,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",3,0,"anywhere",0,0,1,0,0,0,0,0,0,"anywhere",3,1,33,-0.463427577649008,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",4,1,"nowhere",0,0,1,0,0,0,0,0,0,"nowhere",4,1,16,0.0565155582498791,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",4,0,"nowhere",0,0,1,0,0,0,0,0,0,"nowhere",4,0,26,0.0565155582498791,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",5,1,"binding",0,0,0,1,0,0,0,0,0,"themselves",6,0,20,1.09640183004765,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",5,0,"binding",0,0,0,1,0,0,0,0,0,"themselves",3,1,32,-0.463427577649008,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",6,0,"binding",0,0,0,1,0,0,0,0,0,"each other",6,0,15,1.09640183004765,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",6,1,"binding",0,0,0,1,0,0,0,0,0,"each other",4,1,25,0.0565155582498791,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",7,0,"binding",0,0,0,1,0,0,0,0,0,"their",3,1,5,-0.463427577649008,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",7,1,"binding",0,0,0,1,0,0,0,0,0,"their",6,0,34,1.09640183004765,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",8,1,"control",0,0,0,0,1,0,0,0,0,"try",2,1,40,-0.983370713547896,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",8,0,"control",0,0,0,0,1,0,0,0,0,"try",3,0,44,-0.463427577649008,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",9,0,"somewhere",0,0,1,0,0,0,0,0,0,"somewhere",2,1,11,-0.983370713547896,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",9,1,"somewhere",0,0,1,0,0,0,0,0,0,"somewhere",4,0,13,0.0565155582498791,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",10,1,"modal",0,0,0,0,0,1,0,0,0,"can",7,1,24,1.61634496594654,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",10,0,"modal",0,0,0,0,0,1,0,0,0,"can",6,0,31,1.09640183004765,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",11,0,"modal",0,0,0,0,0,1,0,0,0,"middle",1,1,27,-1.50331384944678,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",11,1,"modal",0,0,0,0,0,1,0,0,0,"middle",1,0,35,-1.50331384944678,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",12,0,"modal",0,0,0,0,0,1,0,0,0,"negation",5,0,18,0.576458694148766,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",12,1,"modal",0,0,0,0,0,1,0,0,0,"negation",4,1,36,0.0565155582498791,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",13,1,"modal",0,0,0,0,0,1,0,0,0,"question",2,0,9,-0.983370713547896,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",13,0,"modal",0,0,0,0,0,1,0,0,0,"question",1,1,23,-1.50331384944678,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",14,0,"psych",1,0,0,0,0,0,0,0,0,"hates",6,0,8,1.09640183004765,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",14,1,"psych",1,0,0,0,0,0,0,0,0,"hates",7,1,12,1.61634496594654,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",15,1,"adverb",0,0,0,0,0,0,1,0,0,"deliberately",3,0,19,-0.463427577649008,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",15,0,"adverb",0,0,0,0,0,0,1,0,0,"deliberately",3,1,41,-0.463427577649008,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",16,1,"adverb",0,0,0,0,0,0,1,0,0,"shoeless",4,1,4,0.0565155582498791,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",16,0,"adverb",0,0,0,0,0,0,1,0,0,"shoeless",4,0,39,0.0565155582498791,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",17,0,"adverb",0,0,0,0,0,0,1,0,0,"using",2,1,2,-0.983370713547896,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",17,1,"adverb",0,0,0,0,0,0,1,0,0,"using",5,0,3,0.576458694148766,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",18,0,"unacc",0,0,0,0,0,0,0,1,0,"motion",4,0,22,0.0565155582498791,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",18,1,"unacc",0,0,0,0,0,0,0,1,0,"motion",4,1,46,0.0565155582498791,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",19,0,"unacc",0,0,0,0,0,0,0,1,0,"cos",2,1,6,-0.983370713547896,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",19,1,"unacc",0,0,0,0,0,0,0,1,0,"cos",5,0,45,0.576458694148766,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",20,0,"pass",0,0,0,0,0,0,0,0,1,"passive",5,0,29,0.576458694148766,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",20,1,"pass",0,0,0,0,0,0,0,0,1,"passive",2,1,38,-0.983370713547896,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",21,0,"gold-good",0,0,0,0,0,0,0,0,0,"gold-good-everywhere",7,1,42,1.61634496594654,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",22,1,"gold-good",0,0,0,0,0,0,0,0,0,"gold-good-everywhere",6,1,1,1.09640183004765,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",23,0,"gold-good",0,0,0,0,0,0,0,0,0,"gold-good-nowhere",7,1,37,1.61634496594654,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",24,0,"gold-bad",0,0,0,0,0,0,0,0,0,"gold-bad-everywhere",1,1,7,-1.50331384944678,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",25,1,"gold-bad",0,0,0,0,0,0,0,0,0,"gold-bad-everywhere",1,1,10,-1.50331384944678,"30-49","BA","Female","Le4"
"28","scale1","experiment","A",26,1,"gold-bad",0,0,0,0,0,0,0,0,0,"gold-bad-nowhere",1,1,17,-1.50331384944678,"30-49","BA","Female","Le4"
"30","scale1","experiment","B",1,0,"simple",1,0,0,0,0,0,0,0,0,"eats",6,0,42,0.419354299978121,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",1,1,"simple",1,0,0,0,0,0,0,0,0,"eats",2,1,46,-1.55913778196994,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",2,1,"antecedent",0,1,0,0,0,0,0,0,0,"antecedent",6,0,9,0.419354299978121,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",2,0,"antecedent",0,1,0,0,0,0,0,0,0,"antecedent",6,1,16,0.419354299978121,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",3,1,"anywhere",0,0,1,0,0,0,0,0,0,"anywhere",5,1,4,-0.0752687205088937,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",3,0,"anywhere",0,0,1,0,0,0,0,0,0,"anywhere",6,0,20,0.419354299978121,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",4,0,"nowhere",0,0,1,0,0,0,0,0,0,"nowhere",1,1,2,-2.05376080245695,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",4,1,"nowhere",0,0,1,0,0,0,0,0,0,"nowhere",6,0,32,0.419354299978121,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",5,0,"binding",0,0,0,1,0,0,0,0,0,"themselves",6,0,11,0.419354299978121,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",5,1,"binding",0,0,0,1,0,0,0,0,0,"themselves",6,1,26,0.419354299978121,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",6,0,"binding",0,0,0,1,0,0,0,0,0,"each other",6,1,40,0.419354299978121,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",6,1,"binding",0,0,0,1,0,0,0,0,0,"each other",6,0,43,0.419354299978121,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",7,0,"binding",0,0,0,1,0,0,0,0,0,"their",7,0,1,0.913977320465136,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",7,1,"binding",0,0,0,1,0,0,0,0,0,"their",7,1,17,0.913977320465136,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",8,0,"control",0,0,0,0,1,0,0,0,0,"try",7,1,19,0.913977320465136,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",8,1,"control",0,0,0,0,1,0,0,0,0,"try",6,0,36,0.419354299978121,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",9,0,"somewhere",0,0,1,0,0,0,0,0,0,"somewhere",6,0,38,0.419354299978121,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",9,1,"somewhere",0,0,1,0,0,0,0,0,0,"somewhere",2,1,44,-1.55913778196994,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",10,0,"modal",0,0,0,0,0,1,0,0,0,"can",1,1,24,-2.05376080245695,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",10,1,"modal",0,0,0,0,0,1,0,0,0,"can",6,0,29,0.419354299978121,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",11,1,"modal",0,0,0,0,0,1,0,0,0,"middle",5,1,28,-0.0752687205088937,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",11,0,"modal",0,0,0,0,0,1,0,0,0,"middle",6,0,37,0.419354299978121,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",12,0,"modal",0,0,0,0,0,1,0,0,0,"negation",6,1,5,0.419354299978121,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",12,1,"modal",0,0,0,0,0,1,0,0,0,"negation",6,0,8,0.419354299978121,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",13,1,"modal",0,0,0,0,0,1,0,0,0,"question",6,1,15,0.419354299978121,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",13,0,"modal",0,0,0,0,0,1,0,0,0,"question",5,0,34,-0.0752687205088937,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",14,1,"psych",1,0,0,0,0,0,0,0,0,"hates",6,0,33,0.419354299978121,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",14,0,"psych",1,0,0,0,0,0,0,0,0,"hates",7,1,35,0.913977320465136,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",15,0,"adverb",0,0,0,0,0,0,1,0,0,"deliberately",6,0,23,0.419354299978121,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",15,1,"adverb",0,0,0,0,0,0,1,0,0,"deliberately",6,1,45,0.419354299978121,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",16,0,"adverb",0,0,0,0,0,0,1,0,0,"shoeless",6,1,3,0.419354299978121,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",16,1,"adverb",0,0,0,0,0,0,1,0,0,"shoeless",6,0,13,0.419354299978121,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",17,0,"adverb",0,0,0,0,0,0,1,0,0,"using",6,0,22,0.419354299978121,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",17,1,"adverb",0,0,0,0,0,0,1,0,0,"using",6,1,25,0.419354299978121,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",18,1,"unacc",0,0,0,0,0,0,0,1,0,"motion",7,0,10,0.913977320465136,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",18,0,"unacc",0,0,0,0,0,0,0,1,0,"motion",6,1,21,0.419354299978121,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",19,1,"unacc",0,0,0,0,0,0,0,1,0,"cos",7,1,7,0.913977320465136,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",19,0,"unacc",0,0,0,0,0,0,0,1,0,"cos",6,0,14,0.419354299978121,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",20,0,"pass",0,0,0,0,0,0,0,0,1,"passive",1,1,30,-2.05376080245695,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",20,1,"pass",0,0,0,0,0,0,0,0,1,"passive",6,0,41,0.419354299978121,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",21,1,"gold-good",0,0,0,0,0,0,0,0,0,"gold-good-everywhere",1,1,27,-2.05376080245695,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",22,0,"gold-good",0,0,0,0,0,0,0,0,0,"gold-good-everywhere",7,1,6,0.913977320465136,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",23,1,"gold-good",0,0,0,0,0,0,0,0,0,"gold-good-nowhere",6,1,31,0.419354299978121,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",24,1,"gold-bad",0,0,0,0,0,0,0,0,0,"gold-bad-everywhere",1,1,18,-2.05376080245695,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",25,0,"gold-bad",0,0,0,0,0,0,0,0,0,"gold-bad-everywhere",1,1,39,-2.05376080245695,"18-29","GCSE","Female","Pe21"
"30","scale1","experiment","B",26,0,"gold-bad",0,0,0,0,0,0,0,0,0,"gold-bad-nowhere",1,1,12,-2.05376080245695,"18-29","GCSE","Female","Pe21"
"31","scale1","experiment","B",1,1,"simple",1,0,0,0,0,0,0,0,0,"eats",2,1,24,-0.843771121448361,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",1,0,"simple",1,0,0,0,0,0,0,0,0,"eats",7,0,31,1.00448943029567,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",2,1,"antecedent",0,1,0,0,0,0,0,0,0,"antecedent",7,0,13,1.00448943029567,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",2,0,"antecedent",0,1,0,0,0,0,0,0,0,"antecedent",1,1,42,-1.21342323179717,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",3,0,"anywhere",0,0,1,0,0,0,0,0,0,"anywhere",2,0,14,-0.843771121448361,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",3,1,"anywhere",0,0,1,0,0,0,0,0,0,"anywhere",2,1,19,-0.843771121448361,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",4,1,"nowhere",0,0,1,0,0,0,0,0,0,"nowhere",2,0,17,-0.843771121448361,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",4,0,"nowhere",0,0,1,0,0,0,0,0,0,"nowhere",1,1,38,-1.21342323179717,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",5,1,"binding",0,0,0,1,0,0,0,0,0,"themselves",1,1,28,-1.21342323179717,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",5,0,"binding",0,0,0,1,0,0,0,0,0,"themselves",7,0,44,1.00448943029567,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",6,1,"binding",0,0,0,1,0,0,0,0,0,"each other",7,0,5,1.00448943029567,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",6,0,"binding",0,0,0,1,0,0,0,0,0,"each other",1,1,34,-1.21342323179717,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",7,1,"binding",0,0,0,1,0,0,0,0,0,"their",3,1,1,-0.474119011099555,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",7,0,"binding",0,0,0,1,0,0,0,0,0,"their",7,0,46,1.00448943029567,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",8,0,"control",0,0,0,0,1,0,0,0,0,"try",7,1,11,1.00448943029567,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",8,1,"control",0,0,0,0,1,0,0,0,0,"try",7,0,37,1.00448943029567,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",9,0,"somewhere",0,0,1,0,0,0,0,0,0,"somewhere",2,0,23,-0.843771121448361,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",9,1,"somewhere",0,0,1,0,0,0,0,0,0,"somewhere",2,1,41,-0.843771121448361,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",10,1,"modal",0,0,0,0,0,1,0,0,0,"can",7,0,32,1.00448943029567,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",10,0,"modal",0,0,0,0,0,1,0,0,0,"can",1,1,33,-1.21342323179717,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",11,1,"modal",0,0,0,0,0,1,0,0,0,"middle",2,1,7,-0.843771121448361,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",11,0,"modal",0,0,0,0,0,1,0,0,0,"middle",6,0,30,0.634837319946862,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",12,0,"modal",0,0,0,0,0,1,0,0,0,"negation",7,1,16,1.00448943029567,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",12,1,"modal",0,0,0,0,0,1,0,0,0,"negation",2,0,20,-0.843771121448361,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",13,1,"modal",0,0,0,0,0,1,0,0,0,"question",7,1,26,1.00448943029567,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",13,0,"modal",0,0,0,0,0,1,0,0,0,"question",7,0,43,1.00448943029567,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",14,0,"psych",1,0,0,0,0,0,0,0,0,"hates",6,1,3,0.634837319946862,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",14,1,"psych",1,0,0,0,0,0,0,0,0,"hates",7,0,10,1.00448943029567,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",15,0,"adverb",0,0,0,0,0,0,1,0,0,"deliberately",7,0,2,1.00448943029567,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",15,1,"adverb",0,0,0,0,0,0,1,0,0,"deliberately",1,1,45,-1.21342323179717,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",16,0,"adverb",0,0,0,0,0,0,1,0,0,"shoeless",2,1,12,-0.843771121448361,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",16,1,"adverb",0,0,0,0,0,0,1,0,0,"shoeless",7,0,40,1.00448943029567,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",17,1,"adverb",0,0,0,0,0,0,1,0,0,"using",7,1,6,1.00448943029567,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",17,0,"adverb",0,0,0,0,0,0,1,0,0,"using",7,0,35,1.00448943029567,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",18,1,"unacc",0,0,0,0,0,0,0,1,0,"motion",3,0,8,-0.474119011099555,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",18,0,"unacc",0,0,0,0,0,0,0,1,0,"motion",1,1,18,-1.21342323179717,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",19,0,"unacc",0,0,0,0,0,0,0,1,0,"cos",7,0,4,1.00448943029567,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",19,1,"unacc",0,0,0,0,0,0,0,1,0,"cos",7,1,9,1.00448943029567,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",20,0,"pass",0,0,0,0,0,0,0,0,1,"passive",2,1,22,-0.843771121448361,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",20,1,"pass",0,0,0,0,0,0,0,0,1,"passive",7,0,27,1.00448943029567,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",21,1,"gold-good",0,0,0,0,0,0,0,0,0,"gold-good-everywhere",2,1,29,-0.843771121448361,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",22,0,"gold-good",0,0,0,0,0,0,0,0,0,"gold-good-everywhere",7,1,15,1.00448943029567,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",23,1,"gold-good",0,0,0,0,0,0,0,0,0,"gold-good-nowhere",7,1,39,1.00448943029567,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",24,1,"gold-bad",0,0,0,0,0,0,0,0,0,"gold-bad-everywhere",1,1,36,-1.21342323179717,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",25,0,"gold-bad",0,0,0,0,0,0,0,0,0,"gold-bad-everywhere",1,1,21,-1.21342323179717,"30-49","BA","Female","WD3"
"31","scale1","experiment","B",26,0,"gold-bad",0,0,0,0,0,0,0,0,0,"gold-bad-nowhere",1,1,25,-1.21342323179717,"30-49","BA","Female","WD3"
"32","scale1","experiment","B",1,0,"simple",1,0,0,0,0,0,0,0,0,"eats",7,0,5,1.22555806906736,"50-69","GCSE","Female","Worksop"
"32","scale1","experiment","B",1,1,"simple",1,0,0,0,0,0,0,0,0,"eats",5,1,19,0.377803615276404,"50-69","GCSE","Female","Worksop"
"32","scale1","experiment","B",2,0,"antecedent",0,1,0,0,0,0,0,0,0,"antecedent",7,1,1,1.22555806906736,"50-69","GCSE","Female","Worksop"
"32","scale1","experiment","B",2,1,"antecedent",0,1,0,0,0,0,0,0,0,"antecedent",7,0,29,1.22555806906736,"50-69","GCSE","Female","Worksop"
"32","scale1","experiment","B",3,1,"anywhere",0,0,1,0,0,0,0,0,0,"anywhere",1,1,24,-1.31770529230551,"50-69","GCSE","Female","Worksop"
"32","scale1","experiment","B",3,0,"anywhere",0,0,1,0,0,0,0,0,0,"anywhere",1,0,25,-1.31770529230551,"50-69","GCSE","Female","Worksop"
"32","scale1","experiment","B",4,1,"nowhere",0,0,1,0,0,0,0,0,0,"nowhere",3,0,9,-0.469950838514552,"50-69","GCSE","Female","Worksop"
"32","scale1","experiment","B",4,0,"nowhere",0,0,1,0,0,0,0,0,0,"nowhere",3,1,22,-0.469950838514552,"50-69","GCSE","Female","Worksop"
"32","scale1","experiment","B",5,1,"binding",0,0,0,1,0,0,0,0,0,"themselves",5,1,8,0.377803615276404,"50-69","GCSE","Female","Worksop"
"32","scale1","experiment","B",5,0,"binding",0,0,0,1,0,0,0,0,0,"themselves",7,0,16,1.22555806906736,"50-69","GCSE","Female","Worksop"
"32","scale1","experiment","B",6,1,"binding",0,0,0,1,0,0,0,0,0,"each other",7,0,33,1.22555806906736,"50-69","GCSE","Female","Worksop"
"32","scale1","experiment","B",6,0,"binding",0,0,0,1,0,0,0,0,0,"each other",7,1,43,1.22555806906736,"50-69","GCSE","Female","Worksop"
"32","scale1","experiment","B",7,1,"binding",0,0,0,1,0,0,0,0,0,"their",5,1,17,0.377803615276404,"50-69","GCSE","Female","Worksop"
"32","scale1","experiment","B",7,0,"binding",0,0,0,1,0,0,0,0,0,"their",5,0,20,0.377803615276404,"50-69","GCSE","Female","Worksop"
"32","scale1","experiment","B",8,0,"control",0,0,0,0,1,0,0,0,0,"try",1,1,14,-1.31770529230551,"50-69","GCSE","Female","Worksop"
"32","scale1","experiment","B",8,1,"control",0,0,0,0,1,0,0,0,0,"try",3,0,35,-0.469950838514552,"50-69","GCSE","Female","Worksop"
"32","scale1","experiment","B",9,1,"somewhere",0,0,1,0,0,0,0,0,0,"somewhere",2,1,4,-0.89382806541003,"50-69","GCSE","Female","Worksop"
"32","scale1","experiment","B",9,0,"somewhere",0,0,1,0,0,0,0,0,0,"somewhere",1,0,32,-1.31770529230551,"50-69","GCSE","Female","Worksop"
